Id;Name; Latitude ; Longitude ;Height (m);Active;PrecipStation;PrecipLink
92210;Borgviksbruk;59.35;12.96;55;Nej;5-92210-Borgviksbruk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92210/period/corrected-archive/data.csv
105440;Borgärdet;60.73;15.91;140;Nej;5-105440-Borgärdet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105440/period/corrected-archive/data.csv
105280;Borlänge Aut;60.49;15.43;140;Nej;5-105280-Borlänge_Aut.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105280/period/corrected-archive/data.csv
105310;Borlänge D;60.49;15.43;145;Ja;5-105310-Borlänge_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105310/period/corrected-archive/data.csv
105260;Borlänge Flygplats;60.43;15.51;152;Nej;5-105260-Borlänge_Flygplats.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105260/period/corrected-archive/data.csv
81090;Bornö;58.38;11.58;3;Nej;5-81090-Bornö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81090/period/corrected-archive/data.csv
72450;Borås;57.76;12.95;135;Ja;5-72450-Borås.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/72450/period/corrected-archive/data.csv
74710;Botorp;57.98;14.75;185;Nej;5-74710-Botorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/74710/period/corrected-archive/data.csv
73350;Bottnaryd;57.74;13.9;244;Ja;5-73350-Bottnaryd.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73350/period/corrected-archive/data.csv
133410;Bottnen;63.68;13.37;400;Ja;5-133410-Bottnen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133410/period/corrected-archive/data.csv
85120;Boxholm D;58.2;15.02;160;Nej;5-85120-Boxholm_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85120/period/corrected-archive/data.csv
53420;Brandstad;55.68;13.73;95;Nej;5-53420-Brandstad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53420/period/corrected-archive/data.csv
113040;Branäs;61.07;13.48;480;Nej;5-113040-Branäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/113040/period/corrected-archive/data.csv
138270;Bredbyn D;63.46;18.07;81.398;Ja;5-138270-Bredbyn_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138270/period/corrected-archive/data.csv
140560;Brednoret D;63.93;20.78;15;Nej;5-140560-Brednoret_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/140560/period/corrected-archive/data.csv
76310;Bredshult;57.52;16.28;60;Nej;5-76310-Bredshult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/76310/period/corrected-archive/data.csv
138720;Bredträsk;63.88;18.6;325;Nej;5-138720-Bredträsk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138720/period/corrected-archive/data.csv
91130;Bredviken;59.22;11.99;100;Nej;5-91130-Bredviken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/91130/period/corrected-archive/data.csv
164720;Bredviken;66.12;14.75;525;Nej;5-164720-Bredviken.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/164720/period/corrected-archive/data.csv
65170;Bredåkra D;56.25;15.25;40;Nej;5-65170-Bredåkra_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65170/period/corrected-archive/data.csv
98280;Brevik;59.35;18.2;17;Nej;5-98280-Brevik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98280/period/corrected-archive/data.csv
107600;Bro;60.4;17.58;25;Nej;5-107600-Bro.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107600/period/corrected-archive/data.csv
86620;Broby Skolhem;58.47;16.3;15;Nej;5-86620-Broby_Skolhem.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86620/period/corrected-archive/data.csv
96640;Broddbo;59.98;16.46;31;Nej;5-96640-Broddbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96640/period/corrected-archive/data.csv
64070;Bromölla;56.06;14.48;5.574;Ja;5-64070-Bromölla.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64070/period/corrected-archive/data.csv
106040;Brovallen;60.1;16.3;100.154;Ja;5-106040-Brovallen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/106040/period/corrected-archive/data.csv
122390;Bruksvallarna;62.64;12.42;700;Nej;5-122390-Bruksvallarna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/122390/period/corrected-archive/data.csv
63420;Brunnshult;56.71;13.16;165;Nej;5-63420-Brunnshult.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/63420/period/corrected-archive/data.csv
92370;Brunsberg;59.62;12.98;70;Nej;5-92370-Brunsberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92370/period/corrected-archive/data.csv
84010;Brunström;58;14.48;207;Nej;5-84010-Brunström.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84010/period/corrected-archive/data.csv
127130;Brämön A;62.22;17.74;18.13;Ja;5-127130-Brämön_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/127130/period/corrected-archive/data.csv
150200;Brände;64.33;20.96;60;Ja;5-150200-Brände.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/150200/period/corrected-archive/data.csv
133400;Bränna;63.67;13.55;430;Nej;5-133400-Bränna.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133400/period/corrected-archive/data.csv
161930;Brännberg D;65.79;21.26;92.722;Ja;5-161930-Brännberg_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/161930/period/corrected-archive/data.csv
149390;Brännforssund;64.65;19.37;225;Ja;5-149390-Brännforssund.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/149390/period/corrected-archive/data.csv
82640;Brålanda;58.57;12.37;65;Nej;5-82640-Brålanda.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82640/period/corrected-archive/data.csv
54410;Brösarp D;55.72;14.1;49.568;Ja;5-54410-Brösarp_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/54410/period/corrected-archive/data.csv
105610;Bullerforsen;60.5;15.43;125;Nej;5-105610-Bullerforsen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105610/period/corrected-archive/data.csv
157870;Buresjön A;65.56;17.86;394.05;Ja;5-157870-Buresjön_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/157870/period/corrected-archive/data.csv
78130;Burs D;57.23;18.56;24.5;Nej;5-78130-Burs_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78130/period/corrected-archive/data.csv
78240;Buttle;57.4;18.53;45;Nej;5-78240-Buttle.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/78240/period/corrected-archive/data.csv
150040;Bygdeå;64.06;20.88;18;Nej;5-150040-Bygdeå.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/150040/period/corrected-archive/data.csv
150210;Bygdsiljum D;64.37;20.48;150;Ja;5-150210-Bygdsiljum_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/150210/period/corrected-archive/data.csv
151570;Byske;64.95;21.22;15;Nej;5-151570-Byske.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/151570/period/corrected-archive/data.csv
161700;Byske-Vitsjön D;65.01;21.25;30;Nej;5-161700-Byske-Vitsjön_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/161700/period/corrected-archive/data.csv
64050;Bäckaskog;56.05;14.34;12;Nej;5-64050-Bäckaskog.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/64050/period/corrected-archive/data.csv
94610;Bäckatorp;59.13;14.65;95;Nej;5-94610-Bäckatorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94610/period/corrected-archive/data.csv
82490;Bäckefors;58.8;12.16;149.614;Ja;5-82490-Bäckefors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/82490/period/corrected-archive/data.csv
84620;Bällefors;58.58;14.12;90;Nej;5-84620-Bällefors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84620/period/corrected-archive/data.csv
148370;Bäverträsk;64.62;18.33;351.276;Ja;5-148370-Bäverträsk.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/148370/period/corrected-archive/data.csv
62600;Båstad;56.45;12.8;9;Nej;5-62600-Båstad.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/62600/period/corrected-archive/data.csv
86170;Båtvik;58.27;16.08;80;Nej;5-86170-Båtvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86170/period/corrected-archive/data.csv
65280;Böket;56.43;15.02;121;Nej;5-65280-Böket.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/65280/period/corrected-archive/data.csv
75610;Böksholm;57.08;15;190;Nej;5-75610-Böksholm.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75610/period/corrected-archive/data.csv
136610;Bölestrand;63.13;16.15;220;Nej;5-136610-Bölestrand.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/136610/period/corrected-archive/data.csv
53310;Börringe Kloster;55.51;13.33;55;Nej;5-53310-Börringe_Kloster.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/53310/period/corrected-archive/data.csv
86220;Börrum D;58.35;16.62;16.196;Ja;5-86220-Börrum_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/86220/period/corrected-archive/data.csv
123450;Börtnan;62.73;13.91;455;Nej;5-123450-Börtnan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/123450/period/corrected-archive/data.csv
123460;Börtnan A;62.75;13.84;467.246;Ja;5-123460-Börtnan_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/123460/period/corrected-archive/data.csv
92530;Charlottenberg;59.89;12.3;139.348;Ja;5-92530-Charlottenberg.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/92530/period/corrected-archive/data.csv
94390;Daglösen A;59.66;14.18;133.077;Ja;5-94390-Daglösen_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94390/period/corrected-archive/data.csv
156740;Dajkanvik;65.14;16.3;430;Nej;5-156740-Dajkanvik.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156740/period/corrected-archive/data.csv
134420;Dal;63.7;14.13;480;Nej;5-134420-Dal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/134420/period/corrected-archive/data.csv
104320;Dala-Järna D;60.56;14.36;236.63;Ja;5-104320-Dala-Järna_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/104320/period/corrected-archive/data.csv
98090;Dalarö D;59.13;18.41;16.304;Ja;5-98090-Dalarö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98090/period/corrected-archive/data.csv
133620;Dalen;63.32;13.07;480;Nej;5-133620-Dalen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/133620/period/corrected-archive/data.csv
115630;Dalfors;61.21;15.41;236;Nej;5-115630-Dalfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/115630/period/corrected-archive/data.csv
94570;Dalkarlsjöhyttan;59.95;14.13;340;Nej;5-94570-Dalkarlsjöhyttan.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94570/period/corrected-archive/data.csv
160600;Dalliden;65.02;20.31;330;Nej;5-160600-Dalliden.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/160600/period/corrected-archive/data.csv
73430;Dalsjöfors;57.72;13.12;257;Nej;5-73430-Dalsjöfors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73430/period/corrected-archive/data.csv
73400;Dalstorp;57.6;13.51;194;Ja;5-73400-Dalstorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73400/period/corrected-archive/data.csv
115040;Dalstuga;61.07;15.7;240;Nej;5-115040-Dalstuga.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/115040/period/corrected-archive/data.csv
156850;Danasjö;65.54;16.54;652;Nej;5-156850-Danasjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156850/period/corrected-archive/data.csv
85080;Danielshammar;58.13;15.25;170;Nej;5-85080-Danielshammar.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85080/period/corrected-archive/data.csv
107120;Dannemora;60.2;17.9;41;Nej;5-107120-Dannemora.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/107120/period/corrected-archive/data.csv
85060;Danskebo;58.11;15.25;175;Nej;5-85060-Danskebo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/85060/period/corrected-archive/data.csv
54480;Degeberga D;55.8;14.17;17;Ja;5-54480-Degeberga_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/54480/period/corrected-archive/data.csv
94140;Degerfors D;59.19;14.39;101.855;Ja;5-94140-Degerfors_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94140/period/corrected-archive/data.csv
94160;Degernäs;59.25;14.47;100;Nej;5-94160-Degernäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/94160/period/corrected-archive/data.csv
138110;Degersjö;63.19;18.03;295;Nej;5-138110-Degersjö.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/138110/period/corrected-archive/data.csv
93370;Dejefors;59.61;13.48;65;Nej;5-93370-Dejefors.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/93370/period/corrected-archive/data.csv
116480;Delsbo;61.8;16.57;51;Ja;5-116480-Delsbo.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116480/period/corrected-archive/data.csv
116490;Delsbo A;61.83;16.54;70.667;Ja;5-116490-Delsbo_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/116490/period/corrected-archive/data.csv
132370;Digernäset D;63.62;12.92;414.851;Ja;5-132370-Digernäset_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/132370/period/corrected-archive/data.csv
156770;Dikanäs;65.23;16;484;Nej;5-156770-Dikanäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156770/period/corrected-archive/data.csv
156790;Dikanäs Skansnäs;65.32;16.04;525;Nej;5-156790-Dikanäs_Skansnäs.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/156790/period/corrected-archive/data.csv
81320;Dingle;58.53;11.57;20;Nej;5-81320-Dingle.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/81320/period/corrected-archive/data.csv
75080;Djupadal;57.15;15.58;200;Nej;5-75080-Djupadal.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75080/period/corrected-archive/data.csv
91370;Djurskog;59.61;11.93;280;Nej;5-91370-Djurskog.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/91370/period/corrected-archive/data.csv
84200;Djursätra;58.33;14.06;125;Ja;5-84200-Djursätra.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84200/period/corrected-archive/data.csv
105330;Djurås D;60.56;15.12;165;Nej;5-105330-Djurås_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105330/period/corrected-archive/data.csv
98190;Djurö D;59.31;18.69;4.575;Ja;5-98190-Djurö_D.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/98190/period/corrected-archive/data.csv
105640;Domnarvet;60.5;15.45;128;Nej;5-105640-Domnarvet.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105640/period/corrected-archive/data.csv
75120;Drageryd;57.2;15.97;77;Nej;5-75120-Drageryd.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/75120/period/corrected-archive/data.csv
123060;Dravagen A;62.09;13.61;566.642;Ja;5-123060-Dravagen_A.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/123060/period/corrected-archive/data.csv
84680;Drottningtorp;58.1;14.83;250;Nej;5-84680-Drottningtorp.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/84680/period/corrected-archive/data.csv
97590;Drälinge;59.99;17.57;30;Nej;5-97590-Drälinge.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/97590/period/corrected-archive/data.csv
73010;Dungen;57.02;13.73;150;Nej;5-73010-Dungen.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/73010/period/corrected-archive/data.csv
96120;Dunker;59.15;16.85;35;Nej;5-96120-Dunker.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/96120/period/corrected-archive/data.csv
132240;Duved;63.39;12.94;400;Nej;5-132240-Duved.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/132240/period/corrected-archive/data.csv
105570;Dådran;60.94;15.55;215;Nej;5-105570-Dådran.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/5/station/105570/period/corrected-archive/data.csv
