Id;Name; Latitude ; Longitude ;Height_m;Active; TempMean ; TempMinStation ; TempMaxStation ; TempMeanLink ; TempMinLink ; TempMaxLink ;;
71420;Göteborg A; 57.72 ; 11.99 ;3.038;Ja; 2-71420-Göteborg_A.csv ; 19-71420-Göteborg_A.csv ; 20-Göteborg A-57.7156.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/71420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/71420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/71420/period/corrected-archive/data.csv;;
78040;Näsudden Aut; 57.07 ; 18.22 ;5;Nej; 2-78040-Näsudden_Aut.csv ; 19-78040-Näsudden_Aut.csv ; 20-Näsudden Aut-57.0735.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/78040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/78040/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/78040/period/corrected-archive/data.csv;;
140490;Röbäcksdalen; 63.81 ; 20.24 ;10;Nej; 2-140490-Röbäcksdalen.csv ; 19-140490-Röbäcksdalen.csv ; 20-Röbäcksdalen-63.8129.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/140490/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/140490/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/140490/period/corrected-archive/data.csv;;
75520;Horn A; 57.89 ; 15.86 ;89.822;Ja; 2-75520-Horn_A.csv ; 19-75520-Horn_A.csv ; 20-Horn A-57.8861.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/75520/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/75520/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/75520/period/corrected-archive/data.csv;;
171710;Lassbyn; 66.07 ; 21.82 ;30;Nej; 2-171710-Lassbyn.csv ; 19-171710-Lassbyn.csv ; 20-Lassbyn-66.0689.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/171710/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/171710/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/171710/period/corrected-archive/data.csv;;
64030;Kristianstad; 56.01 ; 14.29 ;10;Ja; 2-64030-Kristianstad.csv ; 19-64030-Kristianstad.csv ; 20-Kristianstad-56.0133.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/64030/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/64030/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/64030/period/corrected-archive/data.csv;;
108300;Grundkallen; 60.50 ; 18.87 ;23;Nej; 2-108300-Grundkallen.csv ; 19-108300-Grundkallen.csv ; 20-Grundkallen-60.5.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/108300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/108300/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/108300/period/corrected-archive/data.csv;;
63600;Torup; 56.96 ; 13.07 ;85;Nej; 2-63600-Torup.csv ; 19-63600-Torup.csv ; 20-Torup-56.9632.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/63600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/63600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/63600/period/corrected-archive/data.csv;;
75630;Vetlanda; 57.42 ; 15.07 ;200;Nej; 2-75630-Vetlanda.csv ; 19-75630-Vetlanda.csv ; 20-Vetlanda-57.4166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/75630/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/75630/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/75630/period/corrected-archive/data.csv;;
105360;Gråda Kraftverk; 60.60 ; 15.01 ;155;Nej; 2-105360-Gråda_Kraftverk.csv ; 19-105360-Gråda_Kraftverk.csv ; 20-Gråda Kraftverk-60.6046.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/105360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/105360/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/105360/period/corrected-archive/data.csv;;
97120;Södertälje; 59.21 ; 17.63 ;43.221;Ja; 2-97120-Södertälje.csv ; 19-97120-Södertälje.csv ; 20-Södertälje-59.2141.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/97120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/97120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/97120/period/corrected-archive/data.csv;;
103600;Likenäs; 60.65 ; 13.01 ;160;Nej; 2-103600-Likenäs.csv ; 19-103600-Likenäs.csv ; 20-Likenäs-60.6496.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/103600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/103600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/103600/period/corrected-archive/data.csv;;
169980;Porjus; 66.96 ; 19.82 ;375;Nej; 2-169980-Porjus.csv ; 19-169980-Porjus.csv ; 20-Porjus-66.9597.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/169980/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/169980/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/169980/period/corrected-archive/data.csv;;
170920;Sarkavara; 66.74 ; 20.36 ;385;Nej; 2-170920-Sarkavara.csv ; 19-170920-Sarkavara.csv ; 20-Sarkavara-66.7374.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/170920/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/170920/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/170920/period/corrected-archive/data.csv;;
99280;Svenska Högarna A; 59.44 ; 19.50 ;11.811;Ja; 2-99280-Svenska_Högarna_A.csv ; 19-99280-Svenska_Högarna_A.csv ; 20-Svenska Högarna A-59.4423.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/99280/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/99280/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/99280/period/corrected-archive/data.csv;;
63450;Singeshult; 56.74 ; 13.36 ;165;Nej; 2-63450-Singeshult.csv ; 19-63450-Singeshult.csv ; 20-Singeshult-56.7429.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/63450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/63450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/63450/period/corrected-archive/data.csv;;
71380;Vinga A; 57.63 ; 11.60 ;18.205;Ja; 2-71380-Vinga_A.csv ; 19-71380-Vinga_A.csv ; 20-Vinga A-57.6322.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/71380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/71380/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/71380/period/corrected-archive/data.csv;;
74460;Jönköpings flygplats; 57.75 ; 14.07 ;226;Ja; 2-74460-Jönköpings_flygplats.csv ; 19-74460-Jönköpings_flygplats.csv ; 20-Jönköpings flygplats-57.7514.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/74460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/74460/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/74460/period/corrected-archive/data.csv;;
106060;Sonnbo; 60.12 ; 16.28 ;89;Nej; 2-106060-Sonnbo.csv ; 19-106060-Sonnbo.csv ; 20-Sonnbo-60.1197.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/106060/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/106060/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/106060/period/corrected-archive/data.csv;;
126290;Torpshammar A; 62.49 ; 16.28 ;99;Ja; 2-126290-Torpshammar_A.csv ; 19-126290-Torpshammar_A.csv ; 20-Torpshammar A-62.4943.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/126290/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/126290/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/126290/period/corrected-archive/data.csv;;
96030;Strängstorp; 59.05 ; 16.22 ;62;Nej; 2-96030-Strängstorp.csv ; 19-96030-Strängstorp.csv ; 20-Strängstorp-59.05.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/96030/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/96030/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/96030/period/corrected-archive/data.csv;;
133630;Mo; 63.32 ; 13.48 ;330;Nej; 2-133630-Mo.csv ; 19-133630-Mo.csv ; 20-Mo-63.3166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/133630/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/133630/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/133630/period/corrected-archive/data.csv;;
106570;Åmot A; 60.96 ; 16.43 ;161,678;Yes; 2-106570-Åmot_A.csv ; 19-106570-Åmot_A.csv ; 20-Åmot A-60.9614.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/106570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/106570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/106570/period/corrected-archive/data.csv;;
107120;Dannemora; 60.20 ; 17.90 ;41;Nej; 2-107120-Dannemora.csv ; 19-107120-Dannemora.csv ; 20-Dannemora-60.2026.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/107120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/107120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/107120/period/corrected-archive/data.csv;;
105450;Leksand; 60.72 ; 15.01 ;172.638;Ja; 2-105450-Leksand.csv ; 19-105450-Leksand.csv ; 20-Leksand-60.7248.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/105450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/105450/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/105450/period/corrected-archive/data.csv;;
115230;Edsbyn; 61.38 ; 15.84 ;161;Nej; 2-115230-Edsbyn.csv ; 19-115230-Edsbyn.csv ; 20-Edsbyn-61.3784.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/115230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/115230/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/115230/period/corrected-archive/data.csv;;
75120;Drageryd; 57.20 ; 15.97 ;77;Nej; 2-75120-Drageryd.csv ; 19-75120-Drageryd.csv ; 20-Drageryd-57.2001.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/75120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/75120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/75120/period/corrected-archive/data.csv;;
135440;Hallviken; 63.73 ; 15.50 ;337;Nej; 2-135440-Hallviken.csv ; 19-135440-Hallviken.csv ; 20-Hallviken-63.73.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/135440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/135440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/135440/period/corrected-archive/data.csv;;
117440;Hudiksvall; 61.72 ; 17.08 ;12;Ja; 2-117440-Hudiksvall.csv ; 19-117440-Hudiksvall.csv ; 20-Hudiksvall-61.7152.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/117440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/117440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/117440/period/corrected-archive/data.csv;;
189760;Torneträsk; 68.22 ; 19.71 ;393;Nej; 2-189760-Torneträsk.csv ; 19-189760-Torneträsk.csv ; 20-Torneträsk-68.2201.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/189760/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/189760/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/189760/period/corrected-archive/data.csv;;
98490;Svanberga A; 59.83 ; 18.63 ;14.821;Ja; 2-98490-Svanberga_A.csv ; 19-98490-Svanberga_A.csv ; 20-Svanberga A-59.8317.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/98490/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/98490/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/98490/period/corrected-archive/data.csv;;
134090;Norderön; 63.16 ; 14.37 ;320.608;Ja; 2-134090-Norderön.csv ; 19-134090-Norderön.csv ; 20-Norderön-63.1611.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/134090/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/134090/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/134090/period/corrected-archive/data.csv;;
149570;Storliden; 64.95 ; 19.48 ;390;Nej; 2-149570-Storliden.csv ; 19-149570-Storliden.csv ; 20-Storliden-64.95.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/149570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/149570/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/149570/period/corrected-archive/data.csv;;
53710;Ekebo; 55.95 ; 13.13 ;80;Nej; 2-53710-Ekebo.csv ; 19-53710-Ekebo.csv ; 20-Ekebo-55.95.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/53710/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/53710/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/53710/period/corrected-archive/data.csv;;
157600;Norrsele; 65.57 ; 17.48 ;348;Nej; 2-157600-Norrsele.csv ; 19-157600-Norrsele.csv ; 20-Norrsele-65.5657.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/157600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/157600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/157600/period/corrected-archive/data.csv;;
98180;Gustavsberg; 59.32 ; 18.37 ;10;Nej; 2-98180-Gustavsberg.csv ; 19-98180-Gustavsberg.csv ; 20-Gustavsberg-59.3226.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/98180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/98180/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/98180/period/corrected-archive/data.csv;;
104120;Lejen; 60.20 ; 14.40 ;340;Nej; 2-104120-Lejen.csv ; 19-104120-Lejen.csv ; 20-Lejen-60.2.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/104120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/104120/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/104120/period/corrected-archive/data.csv;;
92410;Arvika A; 59.67 ; 12.64 ;65,758;Yes; 2-92410-Arvika_A.csv ; 19-92410-Arvika_A.csv ; 20-Arvika A-59.6743.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/92410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/92410/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/92410/period/corrected-archive/data.csv;;
107440;Eggegrund A; 60.73 ; 17.56 ;3.731;Ja; 2-107440-Eggegrund_A.csv ; 19-107440-Eggegrund_A.csv ; 20-Eggegrund A-60.7298.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/107440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/107440/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/107440/period/corrected-archive/data.csv;;
147420;Risträsk V; 64.73 ; 17.40 ;598;Nej; 2-147420-Risträsk_V.csv ; 19-147420-Risträsk_V.csv ; 20-Risträsk V-64.7343.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/147420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/147420/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/147420/period/corrected-archive/data.csv;;
145130;Gubbhögen A; 64.22 ; 15.55 ;310.221;Ja; 2-145130-Gubbhögen_A.csv ; 19-145130-Gubbhögen_A.csv ; 20-Gubbhögen A-64.2172.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/145130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/145130/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/145130/period/corrected-archive/data.csv;;
66470;Ekerum; 56.78 ; 16.58 ;40;Nej; 2-66470-Ekerum.csv ; 19-66470-Ekerum.csv ; 20-Ekerum-56.7849.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/66470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/66470/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/66470/period/corrected-archive/data.csv;;
98590;Väddö; 59.98 ; 18.82 ;10;Nej; 2-98590-Väddö.csv ; 19-98590-Väddö.csv ; 20-Väddö-59.9833.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/98590/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/98590/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/98590/period/corrected-archive/data.csv;;
63670;Lidhult; 56.83 ; 13.45 ;170;Nej; 2-63670-Lidhult.csv ; 19-63670-Lidhult.csv ; 20-Lidhult-56.8333.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/63670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/63670/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/63670/period/corrected-archive/data.csv;;
76430;Gunnebo; 57.72 ; 16.53 ;18;Nej; 2-76430-Gunnebo.csv ; 19-76430-Gunnebo.csv ; 20-Gunnebo-57.7166.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/76430/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/76430/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/76430/period/corrected-archive/data.csv;;
159600;Stormyrheden; 65.78 ; 19.38 ;445;Nej; 2-159600-Stormyrheden.csv ; 19-159600-Stormyrheden.csv ; 20-Stormyrheden-65.78.csv ;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/2/station/159600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/19/station/159600/period/corrected-archive/data.csv;https://opendata-download-metobs.smhi.se/api/version/1.0/parameter/20/station/159600/period/corrected-archive/data.csv;;
